2025-06-13,0.21704092600282585,0.2170409260028257,0.8475147317412035,0.847514731741203,0.2365845977809796,1.0368098025298886,1.0368098025298895,1.4392873613509694,1.43928736135097,1.4392873613509694,1.4392873613509694,1.4392873613509696,1.4392873613509698,1.1951638713655937,1.1951638713655937,1.1951638713655937,1.1951638713655934,1.1951638713655932,1.0578757025078591,1.0578757025078607,1.0578757025078604,1.05787570250786,0.7761448096306125,0.7761448096306126,0.7761448096306126,0.7761448096306123,0.7761448096306123,0.7761448096306124,0.7761448096306125,0.7761448096306126,0.7761448096306126,0.7761448096306123,0.690791638886666,0.368561378983873,0.3685613789838733,0.36856137898387326,0.3685613789838733,0.3685613789838733,0.14472665137940202,0.14472665137940194,0.1447266513794019,0.14472665137940194,0.14472665137940197,0.14472665137940197,0.14472665137940202,0.14472665137940202,0.14472665137940194,0.14472665137940194,0.14472665137940194,0.14472665137940197,0.14472665137940205,0.14472665137940202,0.14472665137940202,0.14472665137940205,0.14472665137940205,0.14472665137940208,0.144726651379402,0.14472665137940194,0.14472665137940194,0.14472665137940197,0.14472665137940194,0.14472665137940194,0.14472665137940194,0.14472665137940194,0.14472665137940185,0.14472665137940185,0.14472665137940185,0.14472665137940185,0.14472665137940185,0.1447266513794019,0.14472665137940188,0.14472665137940188,0.14472665137940188,0.14472665137940194,0.14472665137940188,0.14472665137940185,0.14472665137940185,-0.2540560616248992,-0.2540560616248992,-0.2540560616248992,-0.2540560616248992,-0.2540560616248994,-0.25405606162489947,-0.030283119758905255
2025-06-16,0.4371694390640387,0.4371694390640385,1.0672973137128876,1.067297313712887,0.45668661399150856,1.2566930772449685,1.2566930772449694,1.6596981036419414,1.659698103641942,1.6596981036419414,1.6596981036419414,1.6596981036419416,1.6596981036419418,1.4152038233320634,1.4152038233320634,1.4152038233320632,1.415203823332063,1.4152038233320625,1.277776015055035,1.277776015055037,1.2777760150550368,1.2777760150550361,0.9959139206381864,0.9959139206381864,0.9959139206381864,0.995913920638186,0.995913920638186,0.9959139206381862,0.9959139206381864,0.9959139206381864,0.9959139206381864,0.995913920638186,0.9105622617827104,0.5885109252190178,0.5885109252190183,0.5885109252190182,0.5885109252190183,0.5885109252190183,0.36496200428893233,0.36496200428893216,0.3649620042889321,0.36496200428893216,0.3649620042889323,0.3649620042889322,0.36496200428893233,0.3649620042889324,0.36496200428893216,0.36496200428893216,0.36496200428893216,0.3649620042889322,0.3649620042889324,0.3649620042889324,0.3649620042889324,0.36496200428893244,0.36496200428893244,0.3649620042889325,0.3649620042889323,0.36496200428893216,0.36496200428893216,0.3649620042889322,0.36496200428893216,0.36496200428893216,0.36496200428893216,0.36496200428893216,0.36496200428893194,0.36496200428893194,0.364962004288932,0.364962004288932,0.364962004288932,0.3649620042889321,0.3649620042889321,0.3649620042889321,0.3649620042889321,0.36496200428893216,0.36496200428893205,0.36496200428893194,0.36496200428893194,-0.03298213852503391,-0.03298213852503392,-0.03298213852503392,-0.03298213852503391,-0.03298213852503395,-0.03298213852503395,0.19026819559557553
2025-06-17,0.14772584173000416,0.14772584173000408,0.7783520880632777,0.7783520880632773,0.16727922224071973,0.9676283968066123,0.967628396806613,1.3699674223964053,1.369967422396406,1.3699674223964053,1.3699674223964053,1.3699674223964056,1.3699674223964056,1.1259439572604466,1.1259439572604466,1.1259439572604466,1.1259439572604464,1.1259439572604462,0.9886903717767076,0.9886903717767092,0.9886903717767089,0.9886903717767084,0.7069815207902722,0.7069815207902722,0.7069815207902722,0.7069815207902719,0.7069815207902719,0.706981520790272,0.7069815207902721,0.7069815207902722,0.7069815207902722,0.7069815207902719,0.6216220213841098,0.29931319860275374,0.299313198602754,0.29931319860275396,0.299313198602754,0.299313198602754,0.07537286040071027,0.07537286040071023,0.07537286040071021,0.07537286040071023,0.07537286040071027,0.07537286040071026,0.07537286040071027,0.07537286040071028,0.07537286040071024,0.07537286040071024,0.07537286040071024,0.07537286040071026,0.07537286040071028,0.07537286040071028,0.07537286040071028,0.0753728604007103,0.0753728604007103,0.07537286040071031,0.07537286040071027,0.07537286040071024,0.07537286040071024,0.07537286040071026,0.07537286040071024,0.07537286040071024,0.07537286040071023,0.07537286040071023,0.07537286040071019,0.07537286040071019,0.0753728604007102,0.0753728604007102,0.0753728604007102,0.07537286040071021,0.0753728604007102,0.0753728604007102,0.0753728604007102,0.07537286040071021,0.0753728604007102,0.07537286040071019,0.07537286040071019,-0.3237022664529971,-0.32370226645299716,-0.32370226645299716,-0.3237022664529971,-0.3237022664529975,-0.3237022664529975,-0.09974875120363523
2025-06-18,0.2917889320878946,0.29178893208789436,0.9247026688812597,0.9247026688812592,0.31140263642770566,1.114804962811729,1.1148049628117296,1.5191179200194818,1.5191179200194824,1.5191179200194818,1.5191179200194818,1.519117920019482,1.5191179200194822,1.2738616225937343,1.2738616225937343,1.273861622593734,1.273861622593734,1.2738616225937336,1.135962884339606,1.1359628843396077,1.1359628843396075,1.135962884339607,0.8530375069512749,0.853037506951275,0.853037506951275,0.8530375069512744,0.8530375069512744,0.8530375069512748,0.8530375069512748,0.853037506951275,0.853037506951275,0.8530375069512746,0.7673377285648243,0.4438615831246543,0.4438615831246547,0.44386158312465457,0.4438615831246547,0.4438615831246547,0.2192185759441223,0.2192185759441222,0.21921857594412217,0.2192185759441222,0.21921857594412228,0.21921857594412222,0.2192185759441223,0.21921857594412233,0.21921857594412222,0.21921857594412222,0.21921857594412222,0.21921857594412222,0.21921857594412236,0.21921857594412233,0.21921857594412233,0.21921857594412236,0.21921857594412236,0.21921857594412245,0.2192185759441223,0.21921857594412222,0.21921857594412222,0.21921857594412222,0.21921857594412222,0.21921857594412222,0.2192185759441222,0.2192185759441222,0.21921857594412206,0.21921857594412206,0.2192185759441221,0.2192185759441221,0.2192185759441221,0.21921857594412217,0.21921857594412214,0.21921857594412214,0.21921857594412214,0.21921857594412217,0.2192185759441221,0.21921857594412206,0.21921857594412206,-0.18089138789564074,-0.18089138789564074,-0.18089138789564074,-0.18089138789564074,-0.18089138789564088,-0.1808913878956409,0.04360875707782903
2025-06-20,0.21050259091664114,0.21050259091664103,0.8430137356250723,0.8430137356250718,0.23010973864680087,1.0329179511488533,1.0329179511488542,1.4366905588566732,1.4366905588566738,1.4366905588566732,1.4366905588566732,1.4366905588566734,1.4366905588566734,1.1917813972578206,1.1917813972578206,1.1917813972578204,1.1917813972578202,1.19178139725782,1.0540516163637865,1.054051616363788,1.054051616363788,1.0540516163637874,0.7714139781271758,0.7714139781271759,0.7714139781271759,0.7714139781271756,0.7714139781271756,0.7714139781271757,0.7714139781271758,0.7714139781271759,0.7714139781271759,0.7714139781271756,0.685785758721531,0.3625145027765988,0.3625145027765991,0.362514502776599,0.3625145027765991,0.3625145027765991,0.1379532060693509,0.13795320606935085,0.1379532060693508,0.13795320606935085,0.13795320606935088,0.13795320606935088,0.1379532060693509,0.13795320606935094,0.13795320606935085,0.13795320606935085,0.13795320606935085,0.13795320606935088,0.13795320606935094,0.13795320606935094,0.13795320606935094,0.13795320606935096,0.13795320606935096,0.13795320606935096,0.13795320606935088,0.13795320606935085,0.13795320606935085,0.13795320606935088,0.13795320606935085,0.13795320606935085,0.13795320606935085,0.13795320606935085,0.13795320606935074,0.13795320606935074,0.13795320606935077,0.13795320606935077,0.13795320606935077,0.1379532060693508,0.1379532060693508,0.1379532060693508,0.1379532060693508,0.13795320606935083,0.1379532060693508,0.13795320606935074,0.13795320606935074,-0.2621340599078305,-0.26213405990783056,-0.26213405990783056,-0.2621340599078305,-0.26213405990783084,-0.2621340599078309,-0.037627281295605934
2025-06-23,0.1344841040670073,0.13448410406700723,0.9898436605792906,0.9898436605792901,0.3771458991241472,1.1798183589354603,1.1798183589354612,1.5839516839490668,1.5839516839490673,1.5839516839490668,1.5839516839490668,1.5839516839490668,1.583951683949067,1.3387895133843668,1.3387895133843668,1.3387895133843666,1.3387895133843666,1.3387895133843664,1.2009637923951166,1.2009637923951186,1.2009637923951184,1.2009637923951177,0.9182338116174861,0.9182338116174863,0.9182338116174863,0.9182338116174859,0.9182338116174859,0.918233811617486,0.9182338116174861,0.9182338116174863,0.9182338116174863,0.9182338116174859,0.8326053833121467,0.5094499270717596,0.5094499270717601,0.50944992707176,0.5094499270717601,0.5094499270717601,0.2850778042229277,0.28507780422292756,0.2850778042229275,0.28507780422292756,0.2850778042229276,0.2850778042229276,0.2850778042229277,0.2850778042229277,0.2850778042229276,0.2850778042229276,0.2850778042229276,0.2850778042229276,0.2850778042229278,0.2850778042229277,0.2850778042229277,0.2850778042229278,0.2850778042229278,0.28507780422292783,0.28507780422292767,0.2850778042229276,0.2850778042229276,0.2850778042229276,0.2850778042229276,0.2850778042229276,0.28507780422292756,0.28507780422292756,0.28507780422292733,0.28507780422292733,0.2850778042229274,0.2850778042229274,0.2850778042229274,0.2850778042229275,0.28507780422292744,0.28507780422292744,0.28507780422292744,0.2850778042229275,0.2850778042229274,0.28507780422292733,0.28507780422292733,-0.11445062760738468,-0.1144506276073847,-0.1144506276073847,-0.11445062760738468,-0.11445062760738481,-0.11445062760738481,0.10970751002382838
2025-06-24,0.5406317087931582,0.5406317087931579,1.4024191702763837,1.402419170276383,0.7847434184147916,1.5943254059042997,1.594325405904301,2.00318857809997,2.0031885780999703,2.00318857809997,2.00318857809997,2.00318857809997,2.00318857809997,1.755055824301621,1.755055824301621,1.7550558243016208,1.7550558243016208,1.75505582430162,1.6156973143767837,1.615697314376786,1.615697314376786,1.6156973143767852,1.3301292364427362,1.3301292364427364,1.3301292364427364,1.3301292364427355,1.3301292364427355,1.330129236442736,1.330129236442736,1.3301292364427364,1.3301292364427364,1.3301292364427357,1.2437219295300816,0.9179619674094596,0.9179619674094605,0.9179619674094603,0.9179619674094605,0.9179619674094605,0.6920906402247174,0.6920906402247172,0.692090640224717,0.6920906402247172,0.6920906402247173,0.6920906402247172,0.6920906402247174,0.6920906402247176,0.6920906402247172,0.6920906402247172,0.6920906402247172,0.6920906402247172,0.6920906402247176,0.6920906402247176,0.6920906402247176,0.6920906402247177,0.6920906402247177,0.6920906402247178,0.6920906402247173,0.6920906402247172,0.6920906402247172,0.6920906402247172,0.6920906402247172,0.6920906402247172,0.6920906402247172,0.6920906402247172,0.6920906402247168,0.6920906402247168,0.6920906402247168,0.6920906402247168,0.6920906402247168,0.692090640224717,0.692090640224717,0.692090640224717,0.692090640224717,0.6920906402247171,0.6920906402247169,0.6920906402247168,0.6920906402247168,0.2905135085117503,0.2905135085117503,0.2905135085117503,0.2905135085117503,0.2905135085117506,0.2905135085117507,0.5157235665324431
2025-06-25,0.5064538161336467,0.5064538161336463,1.3682413053909994,1.3682413053909985,0.7505963581072288,1.6864934257836883,1.686493425783689,2.096352396223805,2.0963523962238058,2.096352396223805,2.096352396223805,2.096352396223805,2.0963523962238053,1.8475927192459294,1.8475927192459294,1.8475927192459294,1.847592719245929,1.8475927192459285,1.707912702452391,1.7079127024523937,1.7079127024523932,1.7079127024523926,1.421754084517062,1.4217540845170622,1.4217540845170622,1.4217540845170613,1.4217540845170613,1.4217540845170618,1.4217540845170618,1.4217540845170622,1.4217540845170622,1.4217540845170615,1.3351860909080846,1.0088950719236862,1.0088950719236873,1.0088950719236869,1.0088950719236873,1.0088950719236873,0.7827245435660863,0.7827245435660859,0.7827245435660857,0.7827245435660859,0.7827245435660862,0.7827245435660861,0.7827245435660863,0.7827245435660865,0.7827245435660859,0.7827245435660859,0.7827245435660859,0.7827245435660861,0.7827245435660865,0.7827245435660865,0.7827245435660865,0.7827245435660866,0.7827245435660866,0.7827245435660867,0.7827245435660862,0.7827245435660859,0.7827245435660859,0.7827245435660861,0.7827245435660859,0.7827245435660859,0.7827245435660859,0.7827245435660859,0.7827245435660855,0.7827245435660855,0.7827245435660855,0.7827245435660855,0.7827245435660855,0.7827245435660857,0.7827245435660857,0.7827245435660857,0.7827245435660857,0.7827245435660858,0.7827245435660856,0.7827245435660855,0.7827245435660855,0.3807541374837139,0.38075413748371395,0.38075413748371395,0.3807541374837139,0.3807541374837143,0.38075413748371434,0.6061629417513472
2025-06-26,0.8128266668482841,0.8128266668482836,1.6814292300122848,1.6814292300122835,1.0586112633715143,2.002926991657487,2.002926991657489,2.0029269916574863,2.0029269916574868,2.0029269916574863,2.0029269916574863,2.0029269916574863,2.0029269916574868,1.7537549727252526,1.7537549727252526,1.7537549727252522,1.7537549727252522,1.7537549727252515,1.6138148422972642,1.6138148422972662,1.6138148422972662,1.6138148422972654,1.3270581957522967,1.3270581957522967,1.3270581957522967,1.3270581957522962,1.3270581957522962,1.3270581957522964,1.3270581957522964,1.3270581957522967,1.3270581957522967,1.3270581957522964,1.2402918409162746,0.9131791395167218,0.9131791395167227,0.9131791395167226,0.9131791395167227,0.9131791395167227,0.6863693536563349,0.6863693536563344,0.6863693536563343,0.6863693536563344,0.6863693536563347,0.6863693536563347,0.6863693536563349,0.686369353656335,0.6863693536563346,0.6863693536563346,0.6863693536563346,0.6863693536563347,0.686369353656335,0.686369353656335,0.686369353656335,0.6863693536563351,0.6863693536563351,0.6863693536563352,0.6863693536563348,0.6863693536563346,0.6863693536563346,0.6863693536563347,0.6863693536563346,0.6863693536563346,0.6863693536563344,0.6863693536563344,0.686369353656334,0.686369353656334,0.686369353656334,0.686369353656334,0.686369353656334,0.6863693536563343,0.6863693536563342,0.6863693536563342,0.6863693536563342,0.6863693536563344,0.6863693536563341,0.686369353656334,0.686369353656334,0.6863693536563343,0.6863693536563344,0.6863693536563344,0.6863693536563343,0.6863693536563351,0.6863693536563352,0.9131791395167235
2025-06-27,0.788094290637802,0.7880942906378016,1.656652181542514,1.6566521815425126,1.0338888004757665,1.9780772033589387,1.97807720335894,1.978077203358938,1.9780772033589384,1.978077203358938,1.978077203358938,1.978077203358938,1.9780772033589382,1.7289642015485753,1.7289642015485753,1.7289642015485749,1.7289642015485747,1.7289642015485742,1.5890492350057335,1.5890492350057361,1.589049235005736,1.589049235005735,1.302326193791051,1.302326193791051,1.302326193791051,1.3023261937910506,1.3023261937910506,1.3023261937910509,1.302326193791051,1.302326193791051,1.302326193791051,1.3023261937910506,1.2155652436046451,0.888452968172633,0.8884529681726338,0.8884529681726336,0.8884529681726338,0.8884529681726338,0.6616249105491482,0.6616249105491478,0.6616249105491477,0.6616249105491478,0.6616249105491481,0.661624910549148,0.6616249105491482,0.6616249105491483,0.661624910549148,0.661624910549148,0.661624910549148,0.661624910549148,0.6616249105491483,0.6616249105491483,0.6616249105491483,0.6616249105491483,0.6616249105491483,0.6616249105491485,0.6616249105491482,0.661624910549148,0.661624910549148,0.661624910549148,0.661624910549148,0.661624910549148,0.6616249105491478,0.6616249105491478,0.6616249105491474,0.6616249105491474,0.6616249105491475,0.6616249105491475,0.6616249105491475,0.6616249105491477,0.6616249105491476,0.6616249105491476,0.6616249105491476,0.6616249105491477,0.6616249105491475,0.6616249105491474,0.6616249105491474,0.6616249105491477,0.6616249105491477,0.6616249105491477,0.6616249105491477,0.6616249105491483,0.6616249105491484,0.8884529681726345
